,Entry_Date,Entry_Price,Exit_Date,Exit_Price,Position_Size,PnL,Balance,Sys_Trade,Strat_Return,Strat_Duration,Entry_Hour,Return_Percentage
0,2024-01-03 08:15:00+00:00,1.09642,2024-01-03 08:15:00+00:00,1.09516,1587301.5873015383,-2000.0,98000.0,True,,1,8,
1,2024-01-10 08:30:00+00:00,1.09409,2024-01-10 16:15:00+00:00,1.0960328877583443,1209876.5432099104,2350.6543249104298,100350.65432491043,True,1.023986268621535,1,8,2.398626862153508
2,2024-01-17 08:15:00+00:00,1.08787,2024-01-17 13:30:00+00:00,1.08586,998513.9733822702,-2007.0130864982086,98343.64123841222,True,0.98,1,8,-2.0000000000000018
3,2024-01-25 08:45:00+00:00,1.08955,2024-01-25 13:30:00+00:00,1.08841,1725327.0392705128,-1966.8728247682445,96376.76841364398,True,0.98,1,8,-2.0000000000000018
4,2024-01-26 08:45:00+00:00,1.08348,2024-01-26 12:30:00+00:00,1.0868651074846605,973502.7112488835,3295.4113141858625,99672.17972782985,True,1.0341930048955588,1,8,3.4193004895558765
5,2024-01-30 08:00:00+00:00,1.0823,2024-01-30 12:00:00+00:00,1.0841529175576872,1812221.44959674,3357.8969423750186,103030.07667020487,True,1.033689410139763,1,8,3.36894101397629
6,2024-01-31 08:45:00+00:00,1.08237,2024-01-31 10:00:00+00:00,1.08226,2341592.651595587,-257.5751916756422,102772.50147852923,True,0.9974999999999987,1,8,-0.2500000000001279
7,2024-02-02 08:15:00+00:00,1.08874,2024-02-02 08:30:00+00:00,1.08744,1581115.4073618923,-2055.450029570585,100717.05144895865,True,0.9800000000000001,1,8,-1.9999999999999907
8,2024-02-05 08:15:00+00:00,1.07844,2024-02-05 08:30:00+00:00,1.07726,1707068.6686264772,-2014.341028979173,98702.71041997947,True,0.98,1,8,-2.0000000000000018
9,2024-02-07 08:00:00+00:00,1.07726,2024-02-07 08:15:00+00:00,1.0761,1701770.8693099178,-1974.0542083995895,96728.65621157989,True,0.9800000000000001,1,8,-1.9999999999999907
10,2024-02-09 08:30:00+00:00,1.07827,2024-02-09 08:45:00+00:00,1.07746,2388361.8817674713,-1934.5731242315978,94794.08308734829,True,0.98,1,8,-2.0000000000000018
11,2024-02-12 08:00:00+00:00,1.08032,2024-02-12 08:00:00+00:00,1.07894,1373827.2911210526,-1895.8816617469658,92898.20142560132,True,0.98,1,8,-2.0000000000000018
12,2024-02-22 08:15:00+00:00,1.087,2024-02-22 13:15:00+00:00,1.08376,573445.6878123699,-1857.9640285120267,91040.2373970893,True,0.98,1,8,-2.0000000000000018
13,2024-02-23 08:15:00+00:00,1.08322,2024-02-23 08:45:00+00:00,1.08239,2193740.6601705397,-1820.8047479417858,89219.43264914751,True,0.98,1,8,-2.0000000000000018
14,2024-02-27 08:45:00+00:00,1.08638,2024-02-27 10:00:00+00:00,1.08501,1302473.469330743,-1784.3886529829501,87435.04399616456,True,0.98,1,8,-2.0000000000000018
15,2024-02-29 08:15:00+00:00,1.08407,2024-02-29 11:30:00+00:00,1.08302,1665429.4094507608,-1748.7008799232913,85686.34311624127,True,0.9800000000000001,1,8,-1.9999999999999907
16,2024-03-04 08:00:00+00:00,1.0854,2024-03-04 08:15:00+00:00,1.08452,1947416.8890055015,-1713.7268623248256,83972.61625391645,True,0.98,1,8,-2.0000000000000018
17,2024-03-06 08:15:00+00:00,1.08671,2024-03-06 15:00:00+00:00,1.08827606746495,1975826.2647979937,3094.277229693875,87066.89348361033,True,1.0368486462341175,1,8,3.6848646234117544
18,2024-03-15 08:30:00+00:00,1.08841,2024-03-15 10:15:00+00:00,1.0894250429271697,3166068.853949176,3213.695797133025,90280.58928074336,True,1.0369106518970725,1,8,3.6910651897072544
19,2024-04-01 08:15:00+01:00,1.07906,2024-04-01 08:45:00+01:00,1.07844,2912277.073573104,-1805.6117856148671,88474.97749512849,True,0.9800000000000001,1,8,-1.9999999999999907
20,2024-04-02 08:30:00+01:00,1.07324,2024-04-02 13:15:00+01:00,1.0746578932227278,2239872.8479777426,3175.9005309196214,91650.87802604811,True,1.0358960309551306,1,8,3.589603095513061
21,2024-04-04 08:30:00+01:00,1.08524,2024-04-04 15:45:00+01:00,1.0867485747297785,1410013.5080929624,2127.110746955376,93777.9887730035,True,1.023208841996591,1,8,2.320884199659101
22,2024-04-05 08:00:00+01:00,1.08304,2024-04-05 10:00:00+01:00,1.08374,2404563.8146923883,1683.1946702844864,95461.18344328798,True,1.0179487179487159,1,8,1.7948717948715887
23,2024-04-10 08:00:00+01:00,1.08534,2024-04-10 12:30:00+01:00,1.08617449419014,3409327.980118074,2845.064391690011,98306.247834978,True,1.0298033639335744,1,8,2.980336393357441
24,2024-04-17 08:00:00+01:00,1.06345,2024-04-17 20:00:00+01:00,1.0668602106055332,692297.5199646452,2360.880344767729,100667.12817974573,True,1.0240155676446,1,8,2.401556764460011
25,2024-04-19 08:00:00+01:00,1.06451,2024-04-19 14:00:00+01:00,1.06654,1118523.6464416045,2270.6030022764307,102937.73118202217,True,1.022555555555555,1,8,2.2555555555554996
26,2024-04-23 08:30:00+01:00,1.06738,2024-04-25 08:00:00+01:00,1.07205,584873.4726251313,2731.359117159335,105669.0902991815,True,1.0265340909090908,3,8,2.6534090909090757
27,2024-04-30 08:00:00+01:00,1.07049,2024-04-30 11:00:00+01:00,1.072536469588037,1408921.2039892417,2883.3143959046183,108552.40469508611,True,1.0272862611738312,1,8,2.728626117383115
28,2024-05-01 08:15:00+01:00,1.06594,2024-05-01 11:00:00+01:00,1.0668863557397399,3876871.5962522724,3668.899687347458,112221.30438243356,True,1.0337984192764136,1,8,3.3798419276413583
29,2024-05-06 08:30:00+01:00,1.07675,2024-05-06 09:00:00+01:00,1.07594,2770896.4045038503,-2244.4260876486715,109976.8782947849,True,0.9800000000000001,1,8,-1.9999999999999907
30,2024-05-07 08:00:00+01:00,1.07637,2024-05-07 15:00:00+01:00,1.0780440322046327,2339933.580740251,3917.124170860671,113894.00246564556,True,1.0356177064815488,1,8,3.5617706481548828
31,2024-05-13 08:30:00+01:00,1.07762,2024-05-13 10:30:00+01:00,1.0782155528462103,5694700.123282906,3391.494866735097,117285.49733238066,True,1.0297776423105167,1,8,2.9777642310516717
32,2024-05-15 08:00:00+01:00,1.08304,2024-05-15 12:30:00+01:00,1.08226,3007320.444420006,-2345.7099466476134,114939.78738573306,True,0.9800000000000001,1,8,-1.9999999999999907
33,2024-05-17 08:30:00+01:00,1.0867,2024-05-17 08:45:00+01:00,1.08599,3237740.489739012,-2298.795747714661,112640.9916380184,True,0.9800000000000001,1,8,-1.9999999999999907
34,2024-05-21 08:15:00+01:00,1.08649,2024-05-21 13:30:00+01:00,1.08569,2816024.7909507705,-2252.819832760368,110388.17180525803,True,0.98,1,8,-2.0000000000000018
35,2024-05-24 08:15:00+01:00,1.08186,2024-05-24 12:00:00+01:00,1.0837950158406617,2348684.5064949994,4544.741724784511,114932.91353004254,True,1.0411705498013153,1,8,4.117054980131529
36,2024-05-27 08:00:00+01:00,1.08512,2024-05-27 11:15:00+01:00,1.08577,3283797.529429107,2134.4683941283197,117067.38192417086,True,1.0185714285714194,1,8,1.8571428571419357
37,2024-05-29 08:15:00+01:00,1.08556,2024-05-29 09:00:00+01:00,1.08448,2167914.4800772984,-2341.347638483417,114726.03428568743,True,0.98,1,8,-2.0000000000000018
38,2024-05-30 08:15:00+01:00,1.08,2024-05-30 11:00:00+01:00,1.0811200584173095,2206269.8901090515,2471.1511612730255,117197.18544696046,True,1.0215395849482554,1,8,2.1539584948255364
39,2024-05-31 08:00:00+01:00,1.0824,2024-05-31 12:45:00+01:00,1.0850577642407626,2493557.1371695283,6627.286991467492,123824.47243842795,True,1.0565481753353776,1,8,5.654817533537759
40,2024-06-03 08:00:00+01:00,1.08563,2024-06-03 08:15:00+01:00,1.08468,2606830.998703729,-2476.489448768559,121347.9829896594,True,0.9800000000000001,1,8,-1.9999999999999907
41,2024-06-10 08:30:00+01:00,1.07613,2024-06-10 10:45:00+01:00,1.07491,1989311.1965517954,-2426.959659793188,118921.02332986622,True,0.9800000000000001,1,8,-1.9999999999999907
42,2024-06-13 08:15:00+01:00,1.08095,2024-06-13 11:00:00+01:00,1.0801,2798141.7254085597,-2378.4204665973243,116542.6028632689,True,0.98,1,8,-2.0000000000000018
43,2024-06-17 08:30:00+01:00,1.07064,2024-06-17 20:15:00+01:00,1.0731453422087338,1165426.0286326879,2919.791020690449,119462.39388395935,True,1.0250534220873377,1,8,2.505342208733774
44,2024-06-18 08:00:00+01:00,1.07332,2024-06-18 08:45:00+01:00,1.07228,2297353.728537344,-2389.247877679187,117073.14600628016,True,0.98,1,8,-2.0000000000000018
45,2024-06-24 08:15:00+01:00,1.07079,2024-06-24 11:00:00+01:00,1.07226,2229964.685833918,3278.048088176043,120351.19409445621,True,1.0280000000000018,1,8,2.80000000000018
46,2024-06-28 08:30:00+01:00,1.0699,2024-06-28 14:15:00+01:00,1.0697745886334682,2616330.306401131,-328.1175590245385,120023.07653543167,True,0.9972736659449593,1,8,-0.27263340550407467
47,2024-07-03 08:00:00+01:00,1.07472,2024-07-03 10:00:00+01:00,1.07581,2308136.0872199954,2515.8683350698766,122538.94487050154,True,1.0209615384615405,1,8,2.0961538461540474
48,2024-07-04 08:45:00+01:00,1.07941,2024-07-04 17:45:00+01:00,1.080988007625623,2693163.623527606,4249.832734977305,126788.77760547884,True,1.034681486277432,1,8,3.468148627743206
49,2024-07-05 08:45:00+01:00,1.08267,2024-07-05 12:00:00+01:00,1.08208,4297924.664591844,-2535.775552109577,124253.00205336926,True,0.98,1,8,-2.0000000000000018
50,2024-07-08 08:30:00+01:00,1.08304,2024-07-09 12:30:00+01:00,1.08146,1572822.8108022274,-2485.060041067385,121767.94201230188,True,0.9800000000000001,2,8,-1.9999999999999907
51,2024-07-10 08:00:00+01:00,1.0822,2024-07-10 09:00:00+01:00,1.08148,3382442.833674799,-2435.3588402460377,119332.58317205583,True,0.98,1,8,-2.0000000000000018
52,2024-07-17 08:30:00+01:00,1.09062,2024-07-17 11:30:00+01:00,1.0938587925109076,3225204.9505962655,10445.769640133429,129778.35281218926,True,1.087534932727238,1,8,8.753493272723789
53,2024-07-19 08:30:00+01:00,1.08896,2024-07-19 09:00:00+01:00,1.08841,4719212.829535628,-2595.5670562437854,127182.78575594547,True,0.98,1,8,-2.0000000000000018
54,2024-07-30 08:15:00+01:00,1.08254,2024-07-30 08:45:00+01:00,1.08178,3346915.4146297304,-2543.6557151189095,124639.13004082657,True,0.9800000000000001,1,8,-1.9999999999999907
55,2024-07-31 08:00:00+01:00,1.08253,2024-07-31 08:00:00+01:00,1.08165,2832707.5009279028,-2492.7826008165316,122146.34744001004,True,0.98,1,8,-2.0000000000000018
56,2024-08-05 08:15:00+01:00,1.09319,2024-08-05 14:45:00+01:00,1.0982817409171939,621609.91063615,3165.076616519252,125311.42405652929,True,1.0259121675175242,1,8,2.591216751752423
57,2024-08-07 08:00:00+01:00,1.09152,2024-08-07 16:30:00+01:00,1.0926540323125775,2557376.001153709,2900.1470207184657,128211.57107724775,True,1.0231435165832141,1,8,2.314351658321412
58,2024-08-12 08:15:00+01:00,1.09252,2024-08-12 15:15:00+01:00,1.09158,2727905.767601188,-2564.231421544955,125647.33965570279,True,0.98,1,8,-2.0000000000000018
59,2024-08-14 08:00:00+01:00,1.09999,2024-08-14 11:00:00+01:00,1.1022888122266736,1861442.0689734265,4279.10578740073,129926.44544310351,True,1.0340564774322025,1,8,3.4056477432202525
60,2024-08-21 08:15:00+01:00,1.11228,2024-08-21 08:30:00+01:00,1.11147,3208060.381311287,-2598.5289088620702,127327.91653424143,True,0.98,1,8,-2.0000000000000018
61,2024-08-23 08:00:00+01:00,1.11287,2024-08-23 08:30:00+01:00,1.11202,2995950.977276208,-2546.558330684829,124781.3582035566,True,0.98,1,8,-2.0000000000000018
62,2024-08-28 08:15:00+01:00,1.11542,2024-08-28 10:45:00+01:00,1.1135,1299805.814620284,-2495.627164071132,122285.73103948547,True,0.98,1,8,-2.0000000000000018
63,2024-08-30 08:30:00+01:00,1.10856,2024-08-30 09:45:00+01:00,1.10744,2183673.7685622214,-2445.7146207897094,119840.01641869577,True,0.9800000000000001,1,8,-1.9999999999999907
64,2024-09-03 08:00:00+01:00,1.10616,2024-09-03 09:15:00+01:00,1.10511,2282666.979403739,-2396.8003283739154,117443.21609032186,True,0.9800000000000001,1,8,-1.9999999999999907
65,2024-09-04 08:30:00+01:00,1.10603,2024-09-04 12:15:00+01:00,1.10474,1820825.055663886,-2348.864321806437,115094.35176851542,True,0.98,1,8,-2.0000000000000018
66,2024-09-06 08:00:00+01:00,1.11205,2024-09-06 08:30:00+01:00,1.11142,3653788.945032767,-2301.8870353703087,112792.46473314511,True,0.98,1,8,-2.0000000000000018
67,2024-09-10 08:00:00+01:00,1.10494,2024-09-10 09:30:00+01:00,1.10338,1446057.2401685216,-2255.849294662902,110536.61543848221,True,0.9800000000000001,1,8,-1.9999999999999907
68,2024-09-11 08:30:00+01:00,1.10496,2024-09-11 08:45:00+01:00,1.10416,2763415.38596236,-2210.7323087696445,108325.88312971257,True,0.98,1,8,-2.0000000000000018
69,2024-09-13 08:45:00+01:00,1.1087,2024-09-13 21:15:00+01:00,1.10746,1747191.6633825905,-2166.5176625942513,106159.36546711832,True,0.98,1,8,-2.0000000000000018
70,2024-09-16 08:00:00+01:00,1.11146,2024-09-17 10:15:00+01:00,1.11396,1248933.7113780002,3122.334278445211,109281.69974556353,True,1.0294117647058876,2,8,2.9411764705887578
71,2024-09-19 08:00:00+01:00,1.11454,2024-09-19 11:15:00+01:00,1.1170349271392215,1332703.655433632,3324.9985184809234,112606.69826404445,True,1.0304259407222105,1,8,3.04259407222105
72,2024-09-20 08:15:00+01:00,1.11812,2024-09-20 08:45:00+01:00,1.11645,1348583.2127429985,-2252.133965280889,110354.56429876357,True,0.9800000000000001,1,8,-1.9999999999999907
73,2024-09-24 08:15:00+01:00,1.11214,2024-09-24 14:00:00+01:00,1.1137406240796428,1298288.9917503025,2078.0726225308345,112432.6369212944,True,1.0188308715252126,1,8,1.8830871525212567
74,2024-09-26 08:15:00+01:00,1.1155,2024-09-26 08:15:00+01:00,1.11471,2846395.8714257283,-2248.652738425888,110183.9841828685,True,0.98,1,8,-2.0000000000000018
75,2024-10-08 08:45:00+01:00,1.09929,2024-10-08 12:00:00+01:00,1.09814,1916243.2031799776,-2203.67968365737,107980.30449921114,True,0.9800000000000001,1,8,-1.9999999999999907
76,2024-10-11 08:00:00+01:00,1.09399,2024-10-11 08:15:00+01:00,1.09324,2879474.7866455214,-2159.6060899842228,105820.69840922691,True,0.98,1,8,-2.0000000000000018
77,2024-10-11 08:45:00+01:00,1.09404,2024-10-11 10:00:00+01:00,1.0947084192042529,2645517.4602309642,1768.3146756049434,107589.01308483185,True,1.0167104801063263,1,8,1.6710480106326253
78,2024-10-22 08:30:00+01:00,1.0828,2024-10-22 10:45:00+01:00,1.08181,2173515.415855087,-2151.780261696637,105437.23282313521,True,0.98,1,8,-2.0000000000000018
79,2024-10-24 08:45:00+01:00,1.07972,2024-10-24 23:45:00+01:00,1.0825550685901992,1934628.1251950788,5484.80343145657,110922.03625459179,True,1.052019607159617,1,8,5.2019607159617065
80,2024-10-25 08:30:00+01:00,1.08244,2024-10-25 14:15:00+01:00,1.0833342655121767,2335200.763254548,2088.289506587108,113010.3257611789,True,1.0188266423616135,1,8,1.8826642361613466
81,2024-10-28 08:00:00+00:00,1.08042,2024-10-28 09:15:00+00:00,1.081400156770702,2054733.1956580246,2013.9606537102807,115024.28641488918,True,1.017821032194583,1,8,1.7821032194583086
82,2024-10-29 08:30:00+00:00,1.08193,2024-10-29 10:30:00+00:00,1.08056,1679186.6629909684,-2300.4857282977837,112723.80068659139,True,0.98,1,8,-2.0000000000000018
83,2024-10-30 08:15:00+00:00,1.08382,2024-10-30 12:15:00+00:00,1.08172,1073560.0065389704,-2254.476013731828,110469.32467285957,True,0.9800000000000001,1,8,-1.9999999999999907
84,2024-11-04 08:15:00+00:00,1.08994,2024-11-04 16:15:00+00:00,1.08872,1810972.5356206505,-2209.3864934571916,108259.93817940238,True,0.98,1,8,-2.0000000000000018
85,2024-11-05 08:45:00+00:00,1.08918,2024-11-05 14:45:00+00:00,1.090241185465063,2004813.6699889891,2127.4791267520527,110387.41730615443,True,1.0196515826863535,1,8,1.9651582686353475
86,2024-11-06 08:45:00+00:00,1.07656,2024-11-06 11:15:00+00:00,1.07256,551937.0865307717,-2207.7483461230886,108179.66896003134,True,0.98,1,8,-2.0000000000000018
87,2024-11-15 08:45:00+00:00,1.05705,2024-11-15 14:00:00+00:00,1.05509,1103874.1730615657,-2163.5933792006267,106016.07558083071,True,0.98,1,8,-2.0000000000000018
88,2024-11-18 08:00:00+00:00,1.05472,2024-11-18 10:00:00+00:00,1.0560522135345918,2355912.7906848053,3138.578906067942,109154.65448689865,True,1.0296047452131443,1,8,2.960474521314427
89,2024-11-22 08:15:00+00:00,1.04939,2024-11-22 08:45:00+00:00,1.04624,693045.4253136453,-2183.093089737973,106971.56139716068,True,0.98,1,8,-2.0000000000000018
90,2024-11-27 08:15:00+00:00,1.05102,2024-11-27 14:15:00+00:00,1.0560709527708667,703760.2723497058,3554.6598976506116,110526.22129481129,True,1.0332299524399104,1,8,3.322995243991045
91,2024-12-03 08:30:00+00:00,1.05146,2024-12-04 09:00:00+00:00,1.04864,783873.9098922662,-2210.5244258962257,108315.69686891507,True,0.9800000000000001,2,8,-1.9999999999999907
92,2024-12-05 08:15:00+00:00,1.05406,2024-12-05 09:00:00+00:00,1.05249,1379817.7945084097,-2166.3139373783015,106149.38293153676,True,0.98,1,8,-2.0000000000000018
93,2024-12-06 08:00:00+00:00,1.05838,2024-12-06 14:00:00+00:00,1.06046,1310486.2090311751,2725.81131478466,108875.19424632142,True,1.0256790123456745,1,8,2.567901234567449
94,2024-12-09 08:00:00+00:00,1.05644,2024-12-10 08:15:00+00:00,1.05412,938579.2607441097,-2177.5038849264283,106697.690361395,True,0.9800000000000001,2,8,-1.9999999999999907
95,2024-12-13 08:15:00+00:00,1.04713,2024-12-13 13:30:00+00:00,1.051101891403188,1178980.0039934015,4682.780542392063,111380.47090378706,True,1.0438883027976618,1,8,4.388830279766176
96,2024-12-20 08:00:00+00:00,1.03829,2024-12-20 09:00:00+00:00,1.0386795152977004,2141932.1327652805,834.3153323482973,112214.78623613536,True,1.0074906788019329,1,8,0.7490678801932882
97,2024-12-24 08:45:00+00:00,1.04018,2024-12-24 08:45:00+00:00,1.03926,2439451.8746985104,-2244.2957247227073,109970.49051141266,True,0.9800000000000001,1,8,-1.9999999999999907
98,2024-12-27 08:00:00+00:00,1.04218,2024-12-30 12:15:00+00:00,1.0441684256960895,1324945.6688120277,2634.5560137881503,112605.04652520081,True,1.0239569360974592,2,8,2.395693609745919
99,2024-12-31 08:00:00+00:00,1.0412,2024-12-31 12:30:00+00:00,1.04023,2321753.5366022815,-2252.1009305040166,110352.9455946968,True,0.98,1,8,-2.0000000000000018
